number_hidden_layers,number_hidden_nodes,dropout,learning_rate,loss_weights_b,test_fraction,epochs_a,epochs_b,elapsed_time,training_nn_loss,validation_nn_loss,training_p_loss,validation_p_loss,training_loss,validation_loss,n_batch
3,256,0.1,1e-05,"[0.1, 0.9]",0.2,50,100,500.0573673248291,0.6985328000000001,0.6959509,1.0308201,1.0230226999999998,0.9975914,0.99031544,
3,256,0.1,1e-05,"[0.1, 0.9]",0.2,100,10,53.097221851348884,0.6641239000000001,0.6586901999999999,1.0415928,1.0296391,1.0038459000000002,0.99254423,
3,256,0.1,1e-05,"[0.1, 0.9]",0.2,100,50,268.92178845405584,0.6583785,0.6546986,1.0291344999999998,1.0218201,0.9920589,0.9851079,
3,256,0.1,1e-05,"[0.1, 0.9]",0.2,100,100,618.1112322807313,0.65109736,0.6516474,1.0233376,1.0187949,0.98611355,0.9820801,
3,256,0.3,0.001,"[0.5, 0.5]",0.05,10,10,63.389177083969116,0.5196949000000001,0.49828792,1.0066674,0.9994905,0.76318115,0.7488892,
3,256,0.3,0.001,"[0.5, 0.5]",0.05,10,50,305.66130733489985,0.49872482,0.47375065,1.0066391,1.0001924,0.752682,0.7369715,
3,256,0.3,0.001,"[0.5, 0.5]",0.05,10,100,582.2968649864198,0.48576197,0.4638249,1.01188,1.0042657,0.748821,0.73404527,
3,256,0.3,0.001,"[0.5, 0.5]",0.05,50,10,64.61328077316284,0.47921646,0.4598071,1.0170869,1.0014246,0.74815166,0.73061585,
3,256,0.3,0.001,"[0.5, 0.5]",0.05,50,50,332.1958861351013,0.47258118,0.45664,1.006627,1.005189,0.73960406,0.7309145,
3,256,0.3,0.001,"[0.5, 0.5]",0.05,50,100,559.8336460590364,0.4703661,0.45105147,1.0024239,0.99639034,0.736395,0.7237209,
3,256,0.3,0.001,"[0.5, 0.5]",0.05,100,10,64.91569781303407,0.4667553,0.4476682,1.0183426,1.0123782,0.74254894,0.7300232,
3,256,0.3,0.001,"[0.5, 0.5]",0.05,100,50,347.39424324035645,0.4658487,0.44501954,1.0051608,1.002765,0.73550475,0.72389233,
3,256,0.3,0.001,"[0.5, 0.5]",0.05,100,100,601.0236060619353,0.46066412,0.4428978,0.99861723,1.0032200999999998,0.72964066,0.72305894,
3,256,0.3,0.001,"[0.5, 0.5]",0.2,10,10,53.85454201698303,0.51958466,0.4945582000000001,1.0085227,1.0131868,0.7640537,0.7538725000000001,
3,256,0.3,0.001,"[0.5, 0.5]",0.2,10,50,294.3010723590852,0.49611956,0.4728208,1.0070653,1.0064787,0.7515924,0.7396497,
3,256,0.3,0.001,"[0.5, 0.5]",0.2,10,100,566.5533556938171,0.4859553,0.47230765,1.0146096,1.0235794,0.7502824,0.7479435000000001,
3,256,0.3,0.001,"[0.5, 0.5]",0.2,50,10,58.5894775390625,0.47719738,0.45955473,1.009947,1.0001756,0.7435722,0.7298651999999999,
3,256,0.3,0.001,"[0.5, 0.5]",0.2,50,50,271.19369196891785,0.47801477,0.45695373,1.0138369,0.9940367,0.7459258000000001,0.7254951999999999,
3,256,0.3,0.001,"[0.5, 0.5]",0.2,50,100,600.6693253517151,0.46827546,0.45206022,1.0059825,0.9953174,0.737129,0.72368884,
3,256,0.3,0.001,"[0.5, 0.5]",0.2,100,10,52.06266713142395,0.4691081,0.44864503,1.0117038,1.0026156,0.740406,0.7256303000000001,
3,256,0.3,0.001,"[0.5, 0.5]",0.2,100,50,296.74121928215027,0.46308208,0.44798338,1.0041956,1.0003521,0.7336388,0.72416776,
3,256,0.3,0.001,"[0.5, 0.5]",0.2,100,100,572.8815321922302,0.45954826,0.44508848,0.9964647,0.9953675,0.7280065,0.720228,
3,256,0.3,0.001,"[0.25, 0.75]",0.05,10,10,64.19457983970642,0.53305346,0.512606,1.0047283,0.99829704,0.8868096,0.8768743,
3,256,0.3,0.001,"[0.25, 0.75]",0.05,10,50,283.4068863391876,0.51802975,0.49416167,1.0018339,0.9944589,0.88088286,0.8693846,
3,256,0.3,0.001,"[0.25, 0.75]",0.05,10,100,630.2231080532074,0.508506,0.48858333,1.0071695,1.0061315,0.8825036,0.87674445,
3,256,0.3,0.001,"[0.25, 0.75]",0.05,50,10,64.75241446495056,0.49051136,0.4714138,1.0058708,0.9967664,0.87703097,0.86542827,
3,256,0.3,0.001,"[0.25, 0.75]",0.05,50,50,324.16078996658325,0.4870337000000001,0.46845666,1.001282,0.9975405,0.8727199000000001,0.86526954,
3,256,0.3,0.001,"[0.25, 0.75]",0.05,50,100,636.8398690223694,0.48528925,0.4663402,0.99953884,0.9945419,0.87097645,0.8624915000000001,
3,256,0.3,0.001,"[0.25, 0.75]",0.05,100,10,71.53169775009154,0.47620183,0.4566292,1.006711,1.0023618,0.8740836999999999,0.86592865,
3,256,0.3,0.001,"[0.25, 0.75]",0.05,100,50,354.2793915271759,0.477479,0.4614141,1.0091853000000002,1.0084436,0.87625873,0.8716862,
3,256,0.3,0.001,"[0.25, 0.75]",0.05,100,100,589.8907527923584,0.47835755,0.45769757,0.9940842,0.99277794,0.86515254,0.8590078999999999,
3,256,0.3,0.001,"[0.25, 0.75]",0.2,10,10,53.181586027145386,0.54103565,0.5130716,1.0157577,1.0002843,0.8970771999999999,0.87848115,
3,256,0.3,0.001,"[0.25, 0.75]",0.2,10,50,280.9847366809845,0.5189734,0.49490756,0.9973556999999998,1.0005442,0.8777601,0.8741351,
3,256,0.3,0.001,"[0.25, 0.75]",0.2,10,100,512.8615381717682,0.50941545,0.48671693,0.99981666,0.9913722,0.87721634,0.86520845,
3,256,0.3,0.001,"[0.25, 0.75]",0.2,50,10,59.94973993301392,0.49078414,0.46979505,1.0090462,0.9905035,0.8794806999999999,0.86032635,
3,256,0.3,0.001,"[0.25, 0.75]",0.2,50,50,299.1454720497132,0.486926,0.4685867,0.9988584,0.98967516,0.8708753,0.8594030999999999,
3,256,0.3,0.001,"[0.25, 0.75]",0.2,50,100,542.7148330211638,0.48328978,0.4668301,0.99235433,0.9851148,0.86508816,0.8555436,
3,256,0.3,0.001,"[0.25, 0.75]",0.2,100,10,50.34123945236206,0.48324925,0.46984196,1.0275259,1.0212619,0.8914566999999999,0.88340694,
3,256,0.3,0.001,"[0.25, 0.75]",0.2,100,50,284.8808047771454,0.47668996,0.46074235,0.99528706,0.98988324,0.86563784,0.85759807,
3,256,0.3,0.001,"[0.25, 0.75]",0.2,100,100,577.0548715591432,0.47259748,0.45957154,0.9932494,0.98932016,0.86308646,0.856883,
3,256,0.3,0.001,"[0.1, 0.9]",0.05,10,10,71.93988633155824,0.55064946,0.53069574,1.0025418,1.0062162,0.9573525,0.9586641,
3,256,0.3,0.001,"[0.1, 0.9]",0.05,10,50,293.13485574722284,0.54452634,0.52025074,1.0005234,1.0017034,0.95492375,0.9535581,
3,256,0.3,0.001,"[0.1, 0.9]",0.05,10,100,582.8565752506256,0.53423667,0.5104376,1.007078,1.001876,0.95979387,0.95273215,
3,256,0.3,0.001,"[0.1, 0.9]",0.05,50,10,69.30572700500488,0.50117415,0.483168,1.019627,1.0048388,0.96778166,0.9526717,
3,256,0.3,0.001,"[0.1, 0.9]",0.05,50,50,345.72943711280817,0.5047049,0.4845073,0.99651206,0.99081105,0.9473313,0.94018066,
3,256,0.3,0.001,"[0.1, 0.9]",0.05,50,100,674.6549336910248,0.5034668999999999,0.48391387,1.0010371999999998,0.9938625,0.9512802,0.94286764,
3,256,0.3,0.001,"[0.1, 0.9]",0.05,100,10,70.37065172195435,0.48932242,0.4702152,1.0066473,1.006205,0.95491487,0.95260596,
3,256,0.3,0.001,"[0.1, 0.9]",0.05,100,50,313.200875043869,0.5009383,0.47905666,1.0024698,0.99354523,0.9523166,0.94209635,
3,256,0.3,0.001,"[0.1, 0.9]",0.05,100,100,632.8711144924164,0.49408615,0.4739191,0.9889706,0.99242246,0.9394821,0.9405721,
3,256,0.3,0.001,"[0.1, 0.9]",0.2,10,10,55.287490606307976,0.55450094,0.5339815,1.0023693,0.9988958,0.9575824,0.9524044,
3,256,0.3,0.001,"[0.1, 0.9]",0.2,10,50,294.55259490013117,0.5426105999999999,0.5193472,1.000951,1.0031052,0.955117,0.9547293,
3,256,0.3,0.001,"[0.1, 0.9]",0.2,10,100,493.7729198932648,0.5337805,0.5085514,0.9958311,0.99778897,0.94962597,0.94886523,
3,256,0.3,0.001,"[0.1, 0.9]",0.2,50,10,52.31477689743042,0.5030701,0.48171225,1.0018861,0.99778366,0.95200455,0.94617647,
3,256,0.3,0.001,"[0.1, 0.9]",0.2,50,50,262.9984726905824,0.50366354,0.4851238000000001,0.99638766,0.98781663,0.94711524,0.9375473,
3,256,0.3,0.001,"[0.1, 0.9]",0.2,50,100,520.1555101871489,0.5022382000000001,0.48977664,1.0102364,1.0051364,0.95943654,0.9536004,
3,256,0.3,0.001,"[0.1, 0.9]",0.2,100,10,60.23916554450989,0.49265003,0.47322053,1.0173111,1.0052301,0.964845,0.95202905,
3,256,0.3,0.001,"[0.1, 0.9]",0.2,100,50,301.3580391407013,0.49801272,0.4777813,0.9923782,0.99357796,0.9429416,0.94199824,
3,256,0.3,0.001,"[0.1, 0.9]",0.2,100,100,519.5331695079803,0.4952076,0.47984806,0.9931833,0.98772925,0.9433857,0.9369411,
3,256,0.3,0.0001,"[0.5, 0.5]",0.05,10,10,63.34147644042969,0.6450423000000001,0.6329185,1.0218384,1.0202194,0.83344036,0.82656896,
3,256,0.3,0.0001,"[0.5, 0.5]",0.05,10,50,327.9314968585968,0.59594345,0.5785838000000001,1.015755,1.011502,0.80584925,0.7950429,
3,256,0.3,0.0001,"[0.5, 0.5]",0.05,10,100,,,,,,,,
3,256,0.3,0.0001,"[0.5, 0.5]",0.05,50,10,61.23263120651245,0.5497529000000001,0.5266019000000001,1.0172713,1.0097957,0.7835121,0.7681988000000001,
3,256,0.3,0.0001,"[0.5, 0.5]",0.05,50,50,346.35569405555725,0.5341686,0.5112818,1.0107496,1.0091045,0.7724591,0.7601931,
3,256,0.3,0.0001,"[0.5, 0.5]",0.05,50,100,652.7380223274231,0.5228238000000001,0.4985445,1.0116497,1.0041987,0.76723677,0.7513715999999999,
3,256,0.3,0.0001,"[0.5, 0.5]",0.05,100,10,57.090798616409295,0.5090693000000001,0.48822767,1.014277,1.0213206,0.76167315,0.7547741,
3,256,0.3,0.0001,"[0.5, 0.5]",0.05,100,50,360.5012197494507,0.50805455,0.4846522,1.0085552,1.0119554,0.75830483,0.7483038000000001,
3,256,0.3,0.0001,"[0.5, 0.5]",0.05,100,100,727.5041253566742,0.50033027,0.48080876,1.0049586,1.0133952,0.7526444,0.74710196,
3,256,0.3,0.0001,"[0.5, 0.5]",0.2,10,10,55.58055520057678,0.64837605,0.63203293,1.0257521,1.0227658000000002,0.8370639999999999,0.8273994,
3,256,0.3,0.0001,"[0.5, 0.5]",0.2,10,50,285.2626819610596,0.5932351,0.5779171999999999,1.0141253,1.0145082,0.8036802,0.79621273,
3,256,0.3,0.0001,"[0.5, 0.5]",0.2,10,100,506.3364999294281,0.5705475,0.55083746,1.0070107,1.0058444,0.78877914,0.77834094,
3,256,0.3,0.0001,"[0.5, 0.5]",0.2,50,10,51.81661438941956,0.5508541,0.52696913,1.015744,1.0033451,0.783299,0.7651571,
3,256,0.3,0.0001,"[0.5, 0.5]",0.2,50,50,281.885281085968,0.5339642,0.511486,1.0122404,1.0037403,0.7731023,0.7576132,
3,256,0.3,0.0001,"[0.5, 0.5]",0.2,50,100,521.7265291213988,0.52027833,0.49894047,1.0088419,1.0026956,0.7645601,0.750818,
3,256,0.3,0.0001,"[0.5, 0.5]",0.2,100,10,54.81472945213318,0.5123528,0.4887935000000001,1.0181375,1.0186357,0.76524514,0.7537146,
3,256,0.3,0.0001,"[0.5, 0.5]",0.2,100,50,255.19007515907288,0.5039505,0.48531327,1.0096817,1.0130094,0.7568161,0.74916136,
3,256,0.3,0.0001,"[0.5, 0.5]",0.2,100,100,493.0282227993012,0.49828672,0.48194197,1.0054784,1.0107734,0.75188255,0.7463576999999999,
3,256,0.3,0.0001,"[0.25, 0.75]",0.05,10,10,61.23104286193848,0.6626725,0.6517608,1.0251555,1.0212677,0.9345348,0.92889094,
3,256,0.3,0.0001,"[0.25, 0.75]",0.05,10,50,295.93707299232483,0.6222548000000001,0.60633314,1.0191765,1.0114164,0.9199461,0.91014564,
3,256,0.3,0.0001,"[0.25, 0.75]",0.05,10,100,678.3796551227571,0.60286117,0.5843501,1.0154731,1.0079548,0.91232014,0.90205365,
3,256,0.3,0.0001,"[0.25, 0.75]",0.05,50,10,68.25293374061584,0.55856884,0.53659415,1.0202376,1.0040726999999998,0.90482044,0.88720304,
3,256,0.3,0.0001,"[0.25, 0.75]",0.05,50,50,319.14660525321966,0.5526009,0.5318986,1.0109494,1.0082273000000002,0.89636225,0.88914514,
3,256,0.3,0.0001,"[0.25, 0.75]",0.05,50,100,684.8034145832063,0.5468427,0.52434516,1.0086621,1.0030487,0.8932072,0.8833728000000001,
3,256,0.3,0.0001,"[0.25, 0.75]",0.05,100,10,66.8503520488739,0.5157771,0.49517986,1.013658,1.0181084,0.8891878000000001,0.88737625,
3,256,0.3,0.0001,"[0.25, 0.75]",0.05,100,50,287.22916293144226,0.51970065,0.4954705,1.0074778,1.009366,0.88553345,0.88089216,
3,256,0.3,0.0001,"[0.25, 0.75]",0.05,100,100,597.1457512378693,0.5148761,0.49381742,1.0013237,1.0073807,0.8797118,0.8789899,
3,256,0.3,0.0001,"[0.25, 0.75]",0.2,10,10,53.77660751342773,0.6655075,0.6515026999999999,1.0245411,1.0217613,0.93478274,0.9291966,
3,256,0.3,0.0001,"[0.25, 0.75]",0.2,10,50,259.97458863258356,0.6201390999999999,0.6057722,1.0148882,1.015272,0.9162009,0.91289705,
3,256,0.3,0.0001,"[0.25, 0.75]",0.2,10,100,569.6920413970947,0.60214144,0.5841941999999999,1.0074039,1.0080956,0.90608823,0.90212023,
3,256,0.3,0.0001,"[0.25, 0.75]",0.2,50,10,52.94051218032837,0.5585559,0.5362642,1.0109726,1.0058235999999998,0.89786845,0.88843375,
3,256,0.3,0.0001,"[0.25, 0.75]",0.2,50,50,288.2168040275574,0.55337363,0.5326093000000001,1.0074879,1.0015495,0.89395934,0.8843144000000001,
3,256,0.3,0.0001,"[0.25, 0.75]",0.2,50,100,508.079541683197,0.5444313000000001,0.52455914,1.0070245,1.0016682,0.89137626,0.882391,
3,256,0.3,0.0001,"[0.25, 0.75]",0.2,100,10,54.640238761901855,0.51886594,0.49620706,1.0184366,1.0157212,0.89354396,0.8858425999999999,
3,256,0.3,0.0001,"[0.25, 0.75]",0.2,100,50,307.96577644348145,0.5154624,0.49646074,1.0057882,1.0081766,0.8832066999999999,0.8802476,
3,256,0.3,0.0001,"[0.25, 0.75]",0.2,100,100,585.2439022064209,0.512104,0.49474102,1.002356,1.007115,0.87979305,0.8790215,
3,256,0.3,0.0001,"[0.1, 0.9]",0.05,10,10,62.66988658905029,0.67770624,0.66786104,1.0254273,1.0244124,0.9906552,0.98875725,
3,256,0.3,0.0001,"[0.1, 0.9]",0.05,10,50,291.3822739124298,0.64766204,0.6327493000000001,1.0200878,1.0117716,0.98284525,0.9738693000000002,
3,256,0.3,0.0001,"[0.1, 0.9]",0.05,10,100,658.0544040203092,0.63089967,0.61277837,1.0170487,1.0080451,0.9784338,0.9685184,
3,256,0.3,0.0001,"[0.1, 0.9]",0.05,50,10,67.61917805671692,0.564434,0.5446869000000001,1.0189507,1.0076296,0.973499,0.96133536,
3,256,0.3,0.0001,"[0.1, 0.9]",0.05,50,50,361.15673184394836,0.56809855,0.5487121,1.006212,1.0017719,0.9624006,0.9564659,
3,256,0.3,0.0001,"[0.1, 0.9]",0.05,50,100,647.1497747898103,0.5679889,0.5466946999999999,1.0080873,0.9985752,0.9640774,0.95338714,
3,256,0.3,0.0001,"[0.1, 0.9]",0.05,100,10,68.50811743736267,0.52515775,0.5055201,1.010678,1.0144593000000002,0.962126,0.9635653,
3,256,0.3,0.0001,"[0.1, 0.9]",0.05,100,50,341.83882570266724,0.5317059000000001,0.5082893,1.0053741,1.0088452,0.9580072,0.9587896,
3,256,0.3,0.0001,"[0.1, 0.9]",0.05,100,100,585.8283994197844,0.53067815,0.50898707,1.0022978,1.0051719,0.95513576,0.9555534,
3,256,0.3,0.0001,"[0.1, 0.9]",0.2,10,10,56.099037647247314,0.6798435,0.66726357,1.0285225,1.0263505,0.99365455,0.9904418,
3,256,0.3,0.0001,"[0.1, 0.9]",0.2,10,50,274.07995438575745,0.6458029000000001,0.6324175999999999,1.0174034,1.0169317,0.9802433,0.9784802,
3,256,0.3,0.0001,"[0.1, 0.9]",0.2,10,100,536.8472468852997,0.6297774,0.61232215,1.0082068000000002,1.0089436,0.97036386,0.9692814,
3,256,0.3,0.0001,"[0.1, 0.9]",0.2,50,10,50.39722323417664,0.56478804,0.54451406,1.0164783000000002,1.0126005,0.97130924,0.9657919,
3,256,0.3,0.0001,"[0.1, 0.9]",0.2,50,50,267.6726372241974,0.56738234,0.54876316,1.0093066,1.0019135,0.9651141,0.9565985,
3,256,0.3,0.0001,"[0.1, 0.9]",0.2,50,100,556.361426115036,0.5647985,0.5467558000000001,1.0041641,0.99848765,0.96022755,0.9533144,
3,256,0.3,0.0001,"[0.1, 0.9]",0.2,100,10,60.20646238327026,0.52803165,0.5064441,1.0144209000000002,1.0146698,0.9657819,0.96384716,
3,256,0.3,0.0001,"[0.1, 0.9]",0.2,100,50,278.2554888725281,0.52804697,0.5096253,1.0041697,1.0075381,0.9565574,0.95774674,
3,256,0.3,0.0001,"[0.1, 0.9]",0.2,100,100,560.970894575119,0.52678114,0.5098646,1.0014406,1.0064883,0.95397466,0.9568259,
3,256,0.3,1e-05,"[0.5, 0.5]",0.05,10,10,66.72482633590697,0.9632093,0.9596954,1.3325211,1.3318003,1.1478652,1.1457479,
3,256,0.3,1e-05,"[0.5, 0.5]",0.05,10,50,330.2246308326721,0.8223789,0.8181826999999999,1.0781184,1.067044,0.95024866,0.94261336,
3,256,0.3,1e-05,"[0.5, 0.5]",0.05,10,100,669.1948344707489,0.70339024,0.692473,1.0466554,1.0338252,0.8750228000000001,0.86314905,
3,256,0.3,1e-05,"[0.5, 0.5]",0.05,50,10,66.32776379585265,0.7537305999999999,0.7491302,1.0810388000000002,1.0759606000000002,0.91738474,0.91254544,
3,256,0.3,1e-05,"[0.5, 0.5]",0.05,50,50,330.31240916252136,0.69784766,0.6871818000000001,1.0447919,1.0379488,0.8713198,0.8625653,
3,256,0.3,1e-05,"[0.5, 0.5]",0.05,50,100,581.9313242435455,0.6715981,0.6584754,1.0355742,1.0217087,0.85358614,0.84009206,
3,256,0.3,1e-05,"[0.5, 0.5]",0.05,100,10,63.246602535247796,0.6707166,0.6584198,1.0385292,1.0342827,0.85462284,0.84635127,
3,256,0.3,1e-05,"[0.5, 0.5]",0.05,100,50,330.46860361099243,0.6557861999999999,0.64034545,1.0318382,1.0268985000000002,0.8438121999999999,0.833622,
3,256,0.3,1e-05,"[0.5, 0.5]",0.05,100,100,664.9416763782501,0.64206725,0.6263274999999999,1.0233791,1.0247898000000002,0.83272314,0.82555866,
3,256,0.3,1e-05,"[0.5, 0.5]",0.2,10,10,56.09342360496521,0.96314836,0.9597773,1.3303938,1.3342245,1.1467711,1.1470009,
3,256,0.3,1e-05,"[0.5, 0.5]",0.2,10,50,290.41244864463806,0.82070434,0.81833774,1.0717543,1.0687492,0.94622934,0.94354343,
3,256,0.3,1e-05,"[0.5, 0.5]",0.2,10,100,499.2083053588867,0.70279473,0.6925533,1.0434391,1.0364698,0.87311697,0.86451155,
3,256,0.3,1e-05,"[0.5, 0.5]",0.2,50,10,52.984365940094,0.75415766,0.747843,1.0772791000000002,1.0719416000000002,0.9157184000000002,0.9098923,
3,256,0.3,1e-05,"[0.5, 0.5]",0.2,50,50,283.2594366073608,0.6968329000000001,0.68599606,1.0442643,1.03808,0.8705485999999999,0.862038,
3,256,0.3,1e-05,"[0.5, 0.5]",0.2,50,100,592.0568089485167,0.66896826,0.6575058000000001,1.0316979,1.0223019,0.8503331000000001,0.83990383,
3,256,0.3,1e-05,"[0.5, 0.5]",0.2,100,10,53.241835594177246,0.6731767,0.65871614,1.0459104,1.0308317,0.85954356,0.8447739,
3,256,0.3,1e-05,"[0.5, 0.5]",0.2,100,50,265.81346440315247,0.65439546,0.6409063,1.0323375,1.0243446,0.8433665000000001,0.8326254000000001,
3,256,0.3,1e-05,"[0.5, 0.5]",0.2,100,100,583.0806565284729,0.6370226999999999,0.62694436,1.0251915,1.0207882,0.83110714,0.82386625,
3,256,0.3,1e-05,"[0.25, 0.75]",0.05,10,10,59.561683177948,0.96549046,0.9620403,1.3261465,1.3260858,1.2359824,1.2350743999999998,
3,256,0.3,1e-05,"[0.25, 0.75]",0.05,10,50,292.73064684867865,0.8710533000000001,0.8690658000000001,1.0782115,1.0668026000000002,1.026422,1.0173684,
3,256,0.3,1e-05,"[0.25, 0.75]",0.05,10,100,581.4772198200227,0.75608945,0.749725,1.0473397,1.0360608,0.9745271,0.9644768,
3,256,0.3,1e-05,"[0.25, 0.75]",0.05,50,10,68.80758595466614,0.7601576999999999,0.7569165,1.0799251,1.072927,0.9999832,0.9939244,
3,256,0.3,1e-05,"[0.25, 0.75]",0.05,50,50,341.3256931304932,0.71478736,0.7064739999999999,1.0476736,1.0416969,0.964452,0.95789117,
3,256,0.3,1e-05,"[0.25, 0.75]",0.05,50,100,568.3907084465028,0.6931548000000001,0.682013,1.0370684,1.0249336,0.95109,0.93920344,
3,256,0.3,1e-05,"[0.25, 0.75]",0.05,100,10,72.95935916900635,0.6734009,0.66130966,1.0403482,1.0344537,0.9486114,0.9411677,
3,256,0.3,1e-05,"[0.25, 0.75]",0.05,100,50,278.3445286750793,0.6656736999999999,0.65083826,1.0344328,1.0283557,0.942243,0.9339764000000002,
3,256,0.3,1e-05,"[0.25, 0.75]",0.05,100,100,626.3621044158938,0.6575826,0.64273214,1.0249625,1.02432,0.93311757,0.928923,
3,256,0.3,1e-05,"[0.25, 0.75]",0.2,10,10,50.35048961639404,0.96545315,0.96214676,1.3239453,1.3281776,1.2343223,1.2366699,
3,256,0.3,1e-05,"[0.25, 0.75]",0.2,10,50,277.82440829277044,0.8697995000000001,0.8691449,1.072084,1.0687103999999998,1.0215129,1.0188191,
3,256,0.3,1e-05,"[0.25, 0.75]",0.2,10,100,552.2089221477509,0.755838,0.7499601,1.0444247,1.0358028,0.972278,0.9643421999999998,
3,256,0.3,1e-05,"[0.25, 0.75]",0.2,50,10,55.06894540786743,0.7604586999999999,0.7558571999999999,1.0771823,1.0704632,0.9980014,0.9918117,
3,256,0.3,1e-05,"[0.25, 0.75]",0.2,50,50,263.63217115402216,0.7140582,0.70570487,1.0488883999999998,1.0430589,0.9651809,0.9587204,
3,256,0.3,1e-05,"[0.25, 0.75]",0.2,50,100,535.3037667274475,0.69090843,0.68138903,1.0334309000000002,1.0275799,0.9478003,0.94103223,
3,256,0.3,1e-05,"[0.25, 0.75]",0.2,100,10,55.50052309036255,0.67588,0.661688,1.0459406,1.0330008,0.95342547,0.9401726,
3,256,0.3,1e-05,"[0.25, 0.75]",0.2,100,50,298.26503658294683,0.66445476,0.6514565999999999,1.0338016,1.0241061,0.94146484,0.9309438,
3,256,0.3,1e-05,"[0.25, 0.75]",0.2,100,100,564.0445170402528,0.6526062,0.64337933,1.0277101999999998,1.021662,0.9339341999999998,0.92709136,
3,256,0.3,1e-05,"[0.1, 0.9]",0.05,10,10,69.12903904914856,0.96664107,0.96320045,1.324566,1.3244573999999998,1.2887734,1.2883316,
3,256,0.3,1e-05,"[0.1, 0.9]",0.05,10,50,300.04185938835144,0.9001298000000001,0.89871746,1.0782706,1.0675501,1.0604565,1.0506668,
3,256,0.3,1e-05,"[0.1, 0.9]",0.05,10,100,687.7143516540527,0.8295629000000001,0.82700264,1.0473683,1.0368763,1.0255877,1.0158889000000002,
3,256,0.3,1e-05,"[0.1, 0.9]",0.05,50,10,69.82512068748474,0.7641821,0.7616576,1.0813448,1.0730803,1.0496285,1.0419381,
3,256,0.3,1e-05,"[0.1, 0.9]",0.05,50,50,317.27786898612976,0.73453027,0.7285161,1.0487881,1.0442226,1.0173622,1.0126519,
3,256,0.3,1e-05,"[0.1, 0.9]",0.05,50,100,675.89684009552,0.7150076999999999,0.7059491,1.0389313,1.0286763,1.0065389,0.9964035,
3,256,0.3,1e-05,"[0.1, 0.9]",0.05,100,10,63.33346939086914,0.6750619000000001,0.6630408,1.0395985,1.0362719,1.0031447,0.9989488,
3,256,0.3,1e-05,"[0.1, 0.9]",0.05,100,50,295.2037525177002,0.67264974,0.65812427,1.0348318,1.0280721,0.99861354,0.9910773,
3,256,0.3,1e-05,"[0.1, 0.9]",0.05,100,100,692.2140736579895,0.6694324,0.6551978,1.026521,1.0246437,0.99081206,0.98769903,
3,256,0.3,1e-05,"[0.1, 0.9]",0.2,10,10,53.85840773582458,0.96658134,0.9632754,1.3226117,1.326453,1.2870086,1.2901351,
3,256,0.3,1e-05,"[0.1, 0.9]",0.2,10,50,260.72778081893915,0.8990872999999999,0.89864016,1.0733092,1.0696203000000002,1.055887,1.0525222,
3,256,0.3,1e-05,"[0.1, 0.9]",0.2,10,100,505.37767457962036,0.8299694,0.8270706,1.0433353,1.0353492,1.0219986,1.0145214,
3,256,0.3,1e-05,"[0.1, 0.9]",0.2,50,10,59.931838512420654,0.7644068,0.7604873999999999,1.0768969,1.0699806,1.0456479,1.0390313,
3,256,0.3,1e-05,"[0.1, 0.9]",0.2,50,50,247.81658387184143,0.7335778000000001,0.72774696,1.0489333,1.0450518,1.0173978,1.0133213,
3,256,0.3,1e-05,"[0.1, 0.9]",0.2,50,100,486.18664526939386,0.71290904,0.7053911,1.0350788,1.0310402,1.0028617,0.99847525,
3,256,0.3,1e-05,"[0.1, 0.9]",0.2,100,10,48.22576022148132,0.6774306,0.66335577,1.0465177,1.0323827,1.009609,0.99548,
3,256,0.3,1e-05,"[0.1, 0.9]",0.2,100,50,258.92527556419367,0.67161,0.65883946,1.0344110999999998,1.0241637,0.998131,0.98763126,
3,256,0.3,1e-05,"[0.1, 0.9]",0.2,100,100,586.4874055385591,0.6645770999999999,0.6559361,1.0282426,1.0221517,0.991876,0.98553014,
5,32,0.01,0.001,"[0.5, 0.5]",0.05,10,10,54.30257272720337,0.5787217,0.57288015,1.006625,1.0031223,0.79267335,0.78800124,
5,32,0.01,0.001,"[0.5, 0.5]",0.05,10,50,322.95479822158813,0.5192793,0.5040859999999999,1.0083013,0.99771917,0.76379025,0.7509026,
5,32,0.01,0.001,"[0.5, 0.5]",0.05,10,100,591.6167809963226,0.49896434,0.4834270000000001,1.0111051,1.0031416,0.7550347,0.74328434,
5,32,0.01,0.001,"[0.5, 0.5]",0.05,50,10,54.68409299850464,0.4858164000000001,0.47271028,1.0218749,1.0055186,0.75384563,0.7391144000000001,
5,32,0.01,0.001,"[0.5, 0.5]",0.05,50,50,277.7374939918518,0.48105252,0.47186995,1.0005616,1.0000536,0.74080706,0.7359618,
5,32,0.01,0.001,"[0.5, 0.5]",0.05,50,100,,,,,,,,
5,32,0.01,0.001,"[0.5, 0.5]",0.05,100,10,,,,,,,,
5,32,0.01,0.001,"[0.5, 0.5]",0.05,100,50,,,,,,,,
5,32,0.01,0.001,"[0.5, 0.5]",0.05,100,100,,,,,,,,
5,32,0.01,0.001,"[0.5, 0.5]",0.2,10,10,,,,,,,,
5,32,0.01,0.001,"[0.5, 0.5]",0.2,10,50,243.45842623710632,0.5151177,0.50374925,1.007121,1.008347,0.76111937,0.75604814,
5,32,0.01,0.001,"[0.5, 0.5]",0.2,10,100,510.3540680408478,0.4980067,0.48394975,1.005678,1.0009985,0.7518424,0.74247414,
